hash,horario_primeira_aparicao,horario_ultima_aparicao,posicao_inicial,posicao_final,id_imagem,numero_camera
ed9858d4,2025-08-20 14:37:51,2025-08-20 14:38:27,"(257,200)","(297,36)",img_621,38
ed9858d4,2025-08-20 14:38:34,2025-08-20 14:39:10,"(173,144)","(276,451)",img_718,39
ed9858d4,2025-08-20 14:39:23,2025-08-20 14:39:59,"(25,346)","(452,306)",img_651,40
ed9858d4,2025-08-20 14:40:10,2025-08-20 14:40:46,"(65,92)","(259,457)",img_704,41
ed9858d4,2025-08-20 14:40:58,2025-08-20 14:41:34,"(311,237)","(254,243)",img_174,42
ed9858d4,2025-08-20 14:41:41,2025-08-20 14:42:17,"(447,455)","(414,323)",img_904,43
ed9858d4,2025-08-20 14:42:32,2025-08-20 14:43:08,"(417,190)","(100,153)",img_504,44
ed9858d4,2025-08-20 14:43:13,2025-08-20 14:43:49,"(17,464)","(145,92)",img_829,45
ed9858d4,2025-08-20 14:44:01,2025-08-20 14:44:37,"(388,434)","(458,256)",img_103,46
ed9858d4,2025-08-20 14:44:45,2025-08-20 14:45:21,"(217,108)","(371,443)",img_727,47
ee40ca05,2025-08-20 14:06:00,2025-08-20 14:06:21,"(158,173)","(222,44)",img_844,1
ee40ca05,2025-08-20 14:06:31,2025-08-20 14:06:52,"(347,314)","(195,309)",img_645,2
ee40ca05,2025-08-20 14:06:58,2025-08-20 14:07:19,"(275,33)","(405,243)",img_353,3
ee40ca05,2025-08-20 14:07:24,2025-08-20 14:07:45,"(10,115)","(8,42)",img_124,4
ee40ca05,2025-08-20 14:07:52,2025-08-20 14:08:13,"(212,254)","(440,131)",img_913,5
ee40ca05,2025-08-20 14:08:22,2025-08-20 14:08:43,"(72,468)","(233,60)",img_603,6
ee40ca05,2025-08-20 14:08:56,2025-08-20 14:09:17,"(218,53)","(443,9)",img_447,7
ee40ca05,2025-08-20 14:09:25,2025-08-20 14:09:46,"(140,219)","(489,443)",img_687,8
ee40ca05,2025-08-20 14:09:56,2025-08-20 14:10:17,"(327,464)","(230,447)",img_713,9
ee40ca05,2025-08-20 14:10:23,2025-08-20 14:10:44,"(344,436)","(133,268)",img_569,10
ee40ca05,2025-08-20 14:10:55,2025-08-20 14:11:16,"(245,439)","(116,272)",img_452,11
ee40ca05,2025-08-20 14:11:31,2025-08-20 14:11:52,"(356,289)","(299,451)",img_558,12
ee40ca05,2025-08-20 14:11:57,2025-08-20 14:12:18,"(39,77)","(405,374)",img_546,13
ee40ca05,2025-08-20 14:12:28,2025-08-20 14:12:49,"(117,204)","(105,178)",img_716,14
ee40ca05,2025-08-20 14:12:58,2025-08-20 14:13:19,"(475,477)","(481,52)",img_118,15
ee40ca05,2025-08-20 14:13:31,2025-08-20 14:13:52,"(475,38)","(218,492)",img_717,16
ee40ca05,2025-08-20 14:14:01,2025-08-20 14:14:22,"(168,274)","(16,126)",img_978,17
ee40ca05,2025-08-20 14:14:29,2025-08-20 14:14:50,"(248,376)","(203,337)",img_212,18
ee40ca05,2025-08-20 14:14:58,2025-08-20 14:15:19,"(295,169)","(75,362)",img_648,19
ee40ca05,2025-08-20 14:15:32,2025-08-20 14:15:53,"(92,288)","(220,466)",img_758,20
ee40ca05,2025-08-20 14:16:00,2025-08-20 14:16:21,"(144,379)","(50,20)",img_592,21
ee40ca05,2025-08-20 14:16:33,2025-08-20 14:16:54,"(302,125)","(118,177)",img_110,22
ee40ca05,2025-08-20 14:17:01,2025-08-20 14:17:22,"(27,373)","(330,4)",img_468,23
ee40ca05,2025-08-20 14:17:34,2025-08-20 14:17:55,"(269,80)","(175,5)",img_482,24
ee40ca05,2025-08-20 14:18:04,2025-08-20 14:18:25,"(459,358)","(457,45)",img_658,25
ee40ca05,2025-08-20 14:18:30,2025-08-20 14:18:51,"(93,160)","(242,308)",img_163,26
ee40ca05,2025-08-20 14:19:00,2025-08-20 14:19:21,"(230,399)","(241,294)",img_588,27
ee40ca05,2025-08-20 14:19:27,2025-08-20 14:19:48,"(288,98)","(216,257)",img_908,28
ee40ca05,2025-08-20 14:20:03,2025-08-20 14:20:24,"(16,433)","(259,477)",img_389,29
ee40ca05,2025-08-20 14:20:33,2025-08-20 14:20:54,"(216,209)","(64,368)",img_531,30
ee40ca05,2025-08-20 14:21:04,2025-08-20 14:21:25,"(54,111)","(9,305)",img_487,31
ee40ca05,2025-08-20 14:21:36,2025-08-20 14:21:57,"(266,299)","(364,188)",img_154,32
ee40ca05,2025-08-20 14:22:02,2025-08-20 14:22:23,"(374,214)","(181,76)",img_886,33
ee40ca05,2025-08-20 14:22:30,2025-08-20 14:22:51,"(137,149)","(133,428)",img_587,34
ee40ca05,2025-08-20 14:23:05,2025-08-20 14:23:26,"(208,473)","(4,122)",img_182,35
ee40ca05,2025-08-20 14:23:36,2025-08-20 14:23:57,"(11,368)","(21,283)",img_203,36
ee40ca05,2025-08-20 14:24:02,2025-08-20 14:24:23,"(278,99)","(408,375)",img_808,37
ee40ca05,2025-08-20 14:24:34,2025-08-20 14:24:55,"(106,331)","(255,267)",img_230,38
ee40ca05,2025-08-20 14:25:06,2025-08-20 14:25:27,"(176,135)","(308,306)",img_827,39
ee40ca05,2025-08-20 14:25:41,2025-08-20 14:26:02,"(221,49)","(294,499)",img_953,40
ee40ca05,2025-08-20 14:26:11,2025-08-20 14:26:32,"(426,351)","(153,312)",img_253,41
ee40ca05,2025-08-20 14:26:47,2025-08-20 14:27:08,"(163,228)","(328,459)",img_833,42
ee40ca05,2025-08-20 14:27:13,2025-08-20 14:27:34,"(389,255)","(13,266)",img_730,43
ee40ca05,2025-08-20 14:27:49,2025-08-20 14:28:10,"(184,47)","(418,318)",img_321,44
ee40ca05,2025-08-20 14:28:15,2025-08-20 14:28:36,"(341,432)","(365,302)",img_553,45
ee40ca05,2025-08-20 14:28:49,2025-08-20 14:29:10,"(23,271)","(407,45)",img_182,46
ee40ca05,2025-08-20 14:29:22,2025-08-20 14:29:43,"(93,300)","(242,255)",img_544,47
fb204c2f,2025-08-20 14:07:00,2025-08-20 14:07:26,"(189,132)","(388,445)",img_755,1
fb204c2f,2025-08-20 14:07:41,2025-08-20 14:08:07,"(359,293)","(301,237)",img_249,2
fb204c2f,2025-08-20 14:08:14,2025-08-20 14:08:40,"(195,18)","(207,167)",img_872,3
fb204c2f,2025-08-20 14:08:46,2025-08-20 14:09:12,"(121,21)","(400,134)",img_860,4
fb204c2f,2025-08-20 14:09:26,2025-08-20 14:09:52,"(145,463)","(420,139)",img_880,5
fb204c2f,2025-08-20 14:10:07,2025-08-20 14:10:33,"(151,404)","(19,252)",img_778,6
fb204c2f,2025-08-20 14:10:47,2025-08-20 14:11:13,"(208,92)","(32,433)",img_206,7
fb204c2f,2025-08-20 14:11:19,2025-08-20 14:11:45,"(132,258)","(149,466)",img_647,8
fb204c2f,2025-08-20 14:11:55,2025-08-20 14:12:21,"(123,456)","(465,221)",img_911,9
fb204c2f,2025-08-20 14:12:29,2025-08-20 14:12:55,"(124,107)","(61,65)",img_766,10
fb204c2f,2025-08-20 14:13:01,2025-08-20 14:13:27,"(394,368)","(10,386)",img_846,11
fb204c2f,2025-08-20 14:13:38,2025-08-20 14:14:04,"(190,377)","(355,226)",img_618,12
fb204c2f,2025-08-20 14:14:14,2025-08-20 14:14:40,"(148,86)","(273,348)",img_687,13
fb204c2f,2025-08-20 14:14:50,2025-08-20 14:15:16,"(138,360)","(244,180)",img_640,14
fb204c2f,2025-08-20 14:15:26,2025-08-20 14:15:52,"(476,155)","(213,291)",img_397,15
fb204c2f,2025-08-20 14:16:04,2025-08-20 14:16:30,"(103,481)","(54,258)",img_707,16
fb204c2f,2025-08-20 14:16:45,2025-08-20 14:17:11,"(488,66)","(294,212)",img_621,17
fb204c2f,2025-08-20 14:17:23,2025-08-20 14:17:49,"(479,323)","(36,139)",img_778,18
fb204c2f,2025-08-20 14:17:59,2025-08-20 14:18:25,"(378,413)","(201,328)",img_601,19
fb204c2f,2025-08-20 14:18:37,2025-08-20 14:19:03,"(93,415)","(455,401)",img_981,20
fb204c2f,2025-08-20 14:19:16,2025-08-20 14:19:42,"(224,227)","(164,363)",img_921,21
fb204c2f,2025-08-20 14:19:55,2025-08-20 14:20:21,"(90,344)","(10,264)",img_468,22
fb204c2f,2025-08-20 14:20:29,2025-08-20 14:20:55,"(376,4)","(163,329)",img_184,23
fb204c2f,2025-08-20 14:21:10,2025-08-20 14:21:36,"(290,187)","(45,464)",img_152,24
fb204c2f,2025-08-20 14:21:47,2025-08-20 14:22:13,"(335,30)","(74,157)",img_885,25
fb204c2f,2025-08-20 14:22:20,2025-08-20 14:22:46,"(234,488)","(131,70)",img_984,26
fb204c2f,2025-08-20 14:22:56,2025-08-20 14:23:22,"(85,119)","(416,433)",img_955,27
fb204c2f,2025-08-20 14:23:35,2025-08-20 14:24:01,"(353,64)","(327,40)",img_461,28
fb204c2f,2025-08-20 14:24:10,2025-08-20 14:24:36,"(298,353)","(187,305)",img_796,29
fb204c2f,2025-08-20 14:24:51,2025-08-20 14:25:17,"(461,475)","(371,325)",img_480,30
fb204c2f,2025-08-20 14:25:28,2025-08-20 14:25:54,"(468,495)","(493,140)",img_671,31
fb204c2f,2025-08-20 14:26:06,2025-08-20 14:26:32,"(350,53)","(152,463)",img_487,32
fb204c2f,2025-08-20 14:26:40,2025-08-20 14:27:06,"(306,348)","(342,20)",img_291,33
fb204c2f,2025-08-20 14:27:18,2025-08-20 14:27:44,"(401,18)","(8,412)",img_760,34
fb204c2f,2025-08-20 14:27:55,2025-08-20 14:28:21,"(293,347)","(331,65)",img_950,35
fb204c2f,2025-08-20 14:28:27,2025-08-20 14:28:53,"(479,425)","(488,194)",img_398,36
fb204c2f,2025-08-20 14:28:58,2025-08-20 14:29:24,"(28,280)","(33,166)",img_112,37
fb204c2f,2025-08-20 14:29:31,2025-08-20 14:29:57,"(99,500)","(249,19)",img_289,38
fb204c2f,2025-08-20 14:30:02,2025-08-20 14:30:28,"(198,102)","(298,263)",img_611,39
fb204c2f,2025-08-20 14:30:37,2025-08-20 14:31:03,"(260,354)","(247,220)",img_995,40
fb204c2f,2025-08-20 14:31:16,2025-08-20 14:31:42,"(462,314)","(230,326)",img_774,41
fb204c2f,2025-08-20 14:31:49,2025-08-20 14:32:15,"(298,57)","(352,307)",img_854,42
fb204c2f,2025-08-20 14:32:26,2025-08-20 14:32:52,"(303,132)","(431,24)",img_894,43
fb204c2f,2025-08-20 14:32:59,2025-08-20 14:33:25,"(33,149)","(449,96)",img_880,44
fb204c2f,2025-08-20 14:33:39,2025-08-20 14:34:05,"(301,10)","(158,52)",img_760,45
fb204c2f,2025-08-20 14:34:12,2025-08-20 14:34:38,"(239,98)","(161,318)",img_680,46
fb204c2f,2025-08-20 14:34:51,2025-08-20 14:35:17,"(281,17)","(157,224)",img_950,47
5af7ed8b,2025-08-20 14:07:00,2025-08-20 14:07:26,"(124,235)","(353,376)",img_182,1
5af7ed8b,2025-08-20 14:07:32,2025-08-20 14:07:58,"(156,232)","(415,277)",img_229,2
5af7ed8b,2025-08-20 14:08:10,2025-08-20 14:08:36,"(460,459)","(266,67)",img_638,3
5af7ed8b,2025-08-20 14:08:42,2025-08-20 14:09:08,"(365,474)","(3,58)",img_963,4
5af7ed8b,2025-08-20 14:09:20,2025-08-20 14:09:46,"(304,42)","(329,415)",img_945,5
5af7ed8b,2025-08-20 14:09:55,2025-08-20 14:10:21,"(314,58)","(473,312)",img_176,6
5af7ed8b,2025-08-20 14:10:32,2025-08-20 14:10:58,"(230,241)","(78,387)",img_250,7
5af7ed8b,2025-08-20 14:11:10,2025-08-20 14:11:36,"(67,71)","(124,228)",img_390,8
5af7ed8b,2025-08-20 14:11:48,2025-08-20 14:12:14,"(58,89)","(189,369)",img_477,9
5af7ed8b,2025-08-20 14:12:23,2025-08-20 14:12:49,"(41,492)","(481,207)",img_235,10
5af7ed8b,2025-08-20 14:13:04,2025-08-20 14:13:30,"(490,109)","(365,429)",img_414,11
5af7ed8b,2025-08-20 14:13:41,2025-08-20 14:14:07,"(125,224)","(384,432)",img_720,12
5af7ed8b,2025-08-20 14:14:15,2025-08-20 14:14:41,"(450,473)","(141,10)",img_146,13
5af7ed8b,2025-08-20 14:14:55,2025-08-20 14:15:21,"(170,393)","(355,41)",img_166,14
5af7ed8b,2025-08-20 14:15:28,2025-08-20 14:15:54,"(220,48)","(298,355)",img_206,15
5af7ed8b,2025-08-20 14:16:06,2025-08-20 14:16:32,"(493,328)","(346,398)",img_542,16
5af7ed8b,2025-08-20 14:16:41,2025-08-20 14:17:07,"(467,329)","(450,163)",img_403,17
5af7ed8b,2025-08-20 14:17:12,2025-08-20 14:17:38,"(156,111)","(390,293)",img_547,18
5af7ed8b,2025-08-20 14:17:43,2025-08-20 14:18:09,"(470,112)","(303,396)",img_315,19
5af7ed8b,2025-08-20 14:18:16,2025-08-20 14:18:42,"(255,267)","(31,478)",img_265,20
5af7ed8b,2025-08-20 14:18:56,2025-08-20 14:19:22,"(473,173)","(281,309)",img_870,21
5af7ed8b,2025-08-20 14:19:36,2025-08-20 14:20:02,"(301,29)","(291,385)",img_532,22
5af7ed8b,2025-08-20 14:20:14,2025-08-20 14:20:40,"(370,144)","(203,157)",img_401,23
5af7ed8b,2025-08-20 14:20:52,2025-08-20 14:21:18,"(176,75)","(152,393)",img_470,24
5af7ed8b,2025-08-20 14:21:26,2025-08-20 14:21:52,"(51,411)","(295,314)",img_419,25
5af7ed8b,2025-08-20 14:22:07,2025-08-20 14:22:33,"(253,46)","(11,332)",img_822,26
5af7ed8b,2025-08-20 14:22:48,2025-08-20 14:23:14,"(467,444)","(226,314)",img_778,27
5af7ed8b,2025-08-20 14:23:20,2025-08-20 14:23:46,"(200,437)","(323,417)",img_663,28
5af7ed8b,2025-08-20 14:23:51,2025-08-20 14:24:17,"(265,256)","(354,62)",img_581,29
5af7ed8b,2025-08-20 14:24:25,2025-08-20 14:24:51,"(364,259)","(133,172)",img_456,30
5af7ed8b,2025-08-20 14:25:00,2025-08-20 14:25:26,"(171,483)","(353,351)",img_967,31
5af7ed8b,2025-08-20 14:25:41,2025-08-20 14:26:07,"(44,21)","(9,69)",img_999,32
5af7ed8b,2025-08-20 14:26:17,2025-08-20 14:26:43,"(139,92)","(377,224)",img_604,33
5af7ed8b,2025-08-20 14:26:51,2025-08-20 14:27:17,"(103,226)","(163,383)",img_568,34
5af7ed8b,2025-08-20 14:27:29,2025-08-20 14:27:55,"(338,498)","(472,77)",img_966,35
5af7ed8b,2025-08-20 14:28:09,2025-08-20 14:28:35,"(86,468)","(101,474)",img_233,36
5af7ed8b,2025-08-20 14:28:46,2025-08-20 14:29:12,"(243,180)","(239,111)",img_833,37
5af7ed8b,2025-08-20 14:29:22,2025-08-20 14:29:48,"(302,455)","(86,485)",img_967,38
5af7ed8b,2025-08-20 14:29:54,2025-08-20 14:30:20,"(23,428)","(143,73)",img_961,39
5af7ed8b,2025-08-20 14:30:34,2025-08-20 14:31:00,"(161,1)","(265,260)",img_840,40
5af7ed8b,2025-08-20 14:31:12,2025-08-20 14:31:38,"(280,125)","(278,291)",img_402,41
5af7ed8b,2025-08-20 14:31:46,2025-08-20 14:32:12,"(492,130)","(40,287)",img_840,42
5af7ed8b,2025-08-20 14:32:17,2025-08-20 14:32:43,"(170,395)","(81,432)",img_459,43
5af7ed8b,2025-08-20 14:32:51,2025-08-20 14:33:17,"(267,139)","(371,47)",img_644,44
5af7ed8b,2025-08-20 14:33:31,2025-08-20 14:33:57,"(224,446)","(362,470)",img_329,45
5af7ed8b,2025-08-20 14:34:02,2025-08-20 14:34:28,"(499,50)","(124,274)",img_938,46
5af7ed8b,2025-08-20 14:34:36,2025-08-20 14:35:02,"(248,54)","(31,270)",img_459,47
0c20c5cb,2025-08-20 14:04:00,2025-08-20 14:04:35,"(244,414)","(32,182)",img_417,1
0c20c5cb,2025-08-20 14:04:41,2025-08-20 14:05:16,"(211,283)","(21,345)",img_498,2
0c20c5cb,2025-08-20 14:05:31,2025-08-20 14:06:06,"(497,242)","(334,176)",img_694,3
0c20c5cb,2025-08-20 14:06:14,2025-08-20 14:06:49,"(326,24)","(420,274)",img_626,4
0c20c5cb,2025-08-20 14:06:57,2025-08-20 14:07:32,"(293,444)","(224,80)",img_745,5
0c20c5cb,2025-08-20 14:07:44,2025-08-20 14:08:19,"(348,398)","(176,2)",img_404,6
0c20c5cb,2025-08-20 14:08:25,2025-08-20 14:09:00,"(445,42)","(34,13)",img_248,7
0c20c5cb,2025-08-20 14:09:10,2025-08-20 14:09:45,"(93,257)","(500,176)",img_513,8
0c20c5cb,2025-08-20 14:09:56,2025-08-20 14:10:31,"(341,219)","(236,389)",img_986,9
0c20c5cb,2025-08-20 14:10:46,2025-08-20 14:11:21,"(418,432)","(407,156)",img_189,10
0c20c5cb,2025-08-20 14:11:34,2025-08-20 14:12:09,"(157,414)","(410,448)",img_128,11
0c20c5cb,2025-08-20 14:12:18,2025-08-20 14:12:53,"(371,189)","(23,218)",img_608,12
0c20c5cb,2025-08-20 14:13:07,2025-08-20 14:13:42,"(444,19)","(218,11)",img_941,13
0c20c5cb,2025-08-20 14:13:57,2025-08-20 14:14:32,"(359,307)","(486,20)",img_835,14
0c20c5cb,2025-08-20 14:14:39,2025-08-20 14:15:14,"(151,480)","(321,136)",img_190,15
0c20c5cb,2025-08-20 14:15:20,2025-08-20 14:15:55,"(328,275)","(402,448)",img_913,16
0c20c5cb,2025-08-20 14:16:03,2025-08-20 14:16:38,"(314,140)","(484,219)",img_266,17
0c20c5cb,2025-08-20 14:16:53,2025-08-20 14:17:28,"(160,320)","(85,83)",img_842,18
0c20c5cb,2025-08-20 14:17:43,2025-08-20 14:18:18,"(451,55)","(25,390)",img_217,19
0c20c5cb,2025-08-20 14:18:32,2025-08-20 14:19:07,"(387,163)","(458,197)",img_942,20
0c20c5cb,2025-08-20 14:19:22,2025-08-20 14:19:57,"(266,223)","(426,465)",img_490,21
0c20c5cb,2025-08-20 14:20:09,2025-08-20 14:20:44,"(354,388)","(72,329)",img_971,22
0c20c5cb,2025-08-20 14:20:59,2025-08-20 14:21:34,"(93,129)","(360,475)",img_569,23
0c20c5cb,2025-08-20 14:21:45,2025-08-20 14:22:20,"(205,9)","(427,20)",img_875,24
0c20c5cb,2025-08-20 14:22:34,2025-08-20 14:23:09,"(203,336)","(246,157)",img_867,25
0c20c5cb,2025-08-20 14:23:14,2025-08-20 14:23:49,"(48,149)","(268,80)",img_267,26
0c20c5cb,2025-08-20 14:24:01,2025-08-20 14:24:36,"(292,132)","(264,249)",img_987,27
0c20c5cb,2025-08-20 14:24:44,2025-08-20 14:25:19,"(12,85)","(92,365)",img_551,28
0c20c5cb,2025-08-20 14:25:30,2025-08-20 14:26:05,"(329,412)","(411,377)",img_623,29
0c20c5cb,2025-08-20 14:26:18,2025-08-20 14:26:53,"(20,499)","(180,69)",img_332,30
0c20c5cb,2025-08-20 14:27:08,2025-08-20 14:27:43,"(243,492)","(448,113)",img_803,31
0c20c5cb,2025-08-20 14:27:48,2025-08-20 14:28:23,"(38,10)","(7,394)",img_984,32
0c20c5cb,2025-08-20 14:28:35,2025-08-20 14:29:10,"(63,411)","(137,231)",img_510,33
0c20c5cb,2025-08-20 14:29:18,2025-08-20 14:29:53,"(492,371)","(432,488)",img_677,34
0c20c5cb,2025-08-20 14:30:04,2025-08-20 14:30:39,"(212,436)","(109,327)",img_465,35
0c20c5cb,2025-08-20 14:30:48,2025-08-20 14:31:23,"(475,440)","(336,274)",img_564,36
0c20c5cb,2025-08-20 14:31:36,2025-08-20 14:32:11,"(94,87)","(9,392)",img_437,37
0c20c5cb,2025-08-20 14:32:25,2025-08-20 14:33:00,"(196,446)","(448,143)",img_112,38
0c20c5cb,2025-08-20 14:33:08,2025-08-20 14:33:43,"(256,369)","(342,4)",img_844,39
0c20c5cb,2025-08-20 14:33:55,2025-08-20 14:34:30,"(51,272)","(441,420)",img_387,40
0c20c5cb,2025-08-20 14:34:39,2025-08-20 14:35:14,"(72,358)","(13,118)",img_955,41
0c20c5cb,2025-08-20 14:35:26,2025-08-20 14:36:01,"(199,81)","(134,499)",img_954,42
0c20c5cb,2025-08-20 14:36:12,2025-08-20 14:36:47,"(87,56)","(84,31)",img_823,43
0c20c5cb,2025-08-20 14:36:54,2025-08-20 14:37:29,"(227,380)","(363,274)",img_890,44
0c20c5cb,2025-08-20 14:37:34,2025-08-20 14:38:09,"(428,59)","(477,320)",img_271,45
0c20c5cb,2025-08-20 14:38:19,2025-08-20 14:38:54,"(51,271)","(388,481)",img_649,46
0c20c5cb,2025-08-20 14:39:08,2025-08-20 14:39:43,"(193,433)","(134,407)",img_136,47
46e1d509,2025-08-20 14:08:00,2025-08-20 14:08:23,"(462,210)","(20,439)",img_434,1
46e1d509,2025-08-20 14:08:34,2025-08-20 14:08:57,"(46,185)","(387,323)",img_620,2
46e1d509,2025-08-20 14:09:04,2025-08-20 14:09:27,"(488,122)","(47,405)",img_963,3
46e1d509,2025-08-20 14:09:40,2025-08-20 14:10:03,"(492,350)","(276,66)",img_710,4
46e1d509,2025-08-20 14:10:09,2025-08-20 14:10:32,"(345,338)","(45,179)",img_145,5
46e1d509,2025-08-20 14:10:37,2025-08-20 14:11:00,"(405,490)","(487,414)",img_433,6
46e1d509,2025-08-20 14:11:10,2025-08-20 14:11:33,"(343,373)","(130,246)",img_438,7
46e1d509,2025-08-20 14:11:48,2025-08-20 14:12:11,"(118,270)","(31,467)",img_571,8
46e1d509,2025-08-20 14:12:16,2025-08-20 14:12:39,"(175,454)","(357,411)",img_960,9
46e1d509,2025-08-20 14:12:51,2025-08-20 14:13:14,"(434,200)","(345,130)",img_235,10
46e1d509,2025-08-20 14:13:22,2025-08-20 14:13:45,"(114,6)","(427,275)",img_706,11
46e1d509,2025-08-20 14:13:53,2025-08-20 14:14:16,"(288,189)","(11,464)",img_785,12
46e1d509,2025-08-20 14:14:23,2025-08-20 14:14:46,"(359,411)","(312,135)",img_274,13
46e1d509,2025-08-20 14:14:52,2025-08-20 14:15:15,"(433,135)","(455,197)",img_606,14
46e1d509,2025-08-20 14:15:30,2025-08-20 14:15:53,"(334,407)","(295,30)",img_743,15
46e1d509,2025-08-20 14:16:04,2025-08-20 14:16:27,"(116,285)","(257,102)",img_998,16
46e1d509,2025-08-20 14:16:39,2025-08-20 14:17:02,"(359,16)","(471,310)",img_358,17
46e1d509,2025-08-20 14:17:16,2025-08-20 14:17:39,"(146,278)","(184,278)",img_942,18
46e1d509,2025-08-20 14:17:48,2025-08-20 14:18:11,"(290,135)","(9,73)",img_118,19
46e1d509,2025-08-20 14:18:20,2025-08-20 14:18:43,"(361,243)","(243,490)",img_953,20
46e1d509,2025-08-20 14:18:55,2025-08-20 14:19:18,"(73,108)","(328,369)",img_485,21
46e1d509,2025-08-20 14:19:28,2025-08-20 14:19:51,"(493,228)","(157,86)",img_334,22
46e1d509,2025-08-20 14:20:03,2025-08-20 14:20:26,"(175,437)","(436,354)",img_397,23
46e1d509,2025-08-20 14:20:33,2025-08-20 14:20:56,"(87,86)","(333,177)",img_244,24
46e1d509,2025-08-20 14:21:04,2025-08-20 14:21:27,"(173,362)","(383,454)",img_670,25
46e1d509,2025-08-20 14:21:39,2025-08-20 14:22:02,"(265,375)","(394,151)",img_244,26
46e1d509,2025-08-20 14:22:07,2025-08-20 14:22:30,"(266,173)","(202,260)",img_107,27
46e1d509,2025-08-20 14:22:39,2025-08-20 14:23:02,"(358,187)","(375,184)",img_490,28
46e1d509,2025-08-20 14:23:15,2025-08-20 14:23:38,"(151,251)","(438,133)",img_845,29
46e1d509,2025-08-20 14:23:45,2025-08-20 14:24:08,"(295,356)","(230,132)",img_104,30
46e1d509,2025-08-20 14:24:16,2025-08-20 14:24:39,"(51,332)","(257,386)",img_256,31
46e1d509,2025-08-20 14:24:54,2025-08-20 14:25:17,"(353,52)","(314,116)",img_629,32
46e1d509,2025-08-20 14:25:26,2025-08-20 14:25:49,"(418,277)","(423,294)",img_592,33
46e1d509,2025-08-20 14:26:02,2025-08-20 14:26:25,"(52,128)","(420,265)",img_561,34
46e1d509,2025-08-20 14:26:32,2025-08-20 14:26:55,"(235,253)","(28,432)",img_449,35
46e1d509,2025-08-20 14:27:04,2025-08-20 14:27:27,"(96,19)","(118,402)",img_142,36
46e1d509,2025-08-20 14:27:38,2025-08-20 14:28:01,"(396,143)","(123,340)",img_745,37
46e1d509,2025-08-20 14:28:08,2025-08-20 14:28:31,"(249,151)","(413,172)",img_190,38
46e1d509,2025-08-20 14:28:36,2025-08-20 14:28:59,"(261,114)","(96,284)",img_912,39
46e1d509,2025-08-20 14:29:12,2025-08-20 14:29:35,"(258,101)","(19,222)",img_730,40
46e1d509,2025-08-20 14:29:45,2025-08-20 14:30:08,"(144,341)","(306,50)",img_739,41
46e1d509,2025-08-20 14:30:22,2025-08-20 14:30:45,"(357,499)","(304,53)",img_595,42
46e1d509,2025-08-20 14:30:55,2025-08-20 14:31:18,"(364,360)","(150,261)",img_104,43
46e1d509,2025-08-20 14:31:31,2025-08-20 14:31:54,"(389,483)","(274,62)",img_853,44
46e1d509,2025-08-20 14:32:04,2025-08-20 14:32:27,"(17,124)","(125,416)",img_864,45
46e1d509,2025-08-20 14:32:35,2025-08-20 14:32:58,"(351,241)","(170,425)",img_177,46
46e1d509,2025-08-20 14:33:03,2025-08-20 14:33:26,"(18,54)","(446,375)",img_142,47
1fa1edc9,2025-08-20 14:00:00,2025-08-20 14:00:22,"(74,492)","(14,466)",img_882,1
1fa1edc9,2025-08-20 14:00:31,2025-08-20 14:00:53,"(406,461)","(358,454)",img_463,2
1fa1edc9,2025-08-20 14:01:04,2025-08-20 14:01:26,"(334,375)","(75,383)",img_958,3
1fa1edc9,2025-08-20 14:01:33,2025-08-20 14:01:55,"(214,402)","(265,457)",img_193,4
1fa1edc9,2025-08-20 14:02:00,2025-08-20 14:02:22,"(24,127)","(116,351)",img_628,5
1fa1edc9,2025-08-20 14:02:30,2025-08-20 14:02:52,"(490,293)","(389,186)",img_386,6
1fa1edc9,2025-08-20 14:03:04,2025-08-20 14:03:26,"(470,340)","(78,240)",img_588,7
1fa1edc9,2025-08-20 14:03:35,2025-08-20 14:03:57,"(267,105)","(229,58)",img_864,8
1fa1edc9,2025-08-20 14:04:10,2025-08-20 14:04:32,"(368,462)","(323,191)",img_450,9
1fa1edc9,2025-08-20 14:04:41,2025-08-20 14:05:03,"(387,360)","(260,406)",img_425,10
1fa1edc9,2025-08-20 14:05:09,2025-08-20 14:05:31,"(198,210)","(448,393)",img_984,11
1fa1edc9,2025-08-20 14:05:39,2025-08-20 14:06:01,"(107,26)","(291,331)",img_755,12
1fa1edc9,2025-08-20 14:06:08,2025-08-20 14:06:30,"(86,481)","(250,362)",img_546,13
1fa1edc9,2025-08-20 14:06:41,2025-08-20 14:07:03,"(79,197)","(74,239)",img_717,14
1fa1edc9,2025-08-20 14:07:15,2025-08-20 14:07:37,"(378,104)","(469,73)",img_823,15
1fa1edc9,2025-08-20 14:07:48,2025-08-20 14:08:10,"(261,123)","(89,340)",img_415,16
1fa1edc9,2025-08-20 14:08:23,2025-08-20 14:08:45,"(428,3)","(183,51)",img_928,17
1fa1edc9,2025-08-20 14:09:00,2025-08-20 14:09:22,"(89,364)","(151,3)",img_589,18
1fa1edc9,2025-08-20 14:09:28,2025-08-20 14:09:50,"(208,23)","(129,469)",img_660,19
1fa1edc9,2025-08-20 14:09:55,2025-08-20 14:10:17,"(53,261)","(434,234)",img_627,20
1fa1edc9,2025-08-20 14:10:28,2025-08-20 14:10:50,"(53,222)","(249,66)",img_213,21
